time_step,timestamp,robot_x,robot_y,orientation_rad,speed,packages_delivered,battery_level_percent,power_consumption_step,motor_currents,wheel_speeds,robot_temperature_C,fault_code,error_log,station_inventory,warehouse_temperature_C,warehouse_humidity_percent,obstacle_event,item_metadata,mission_queue_length,current_delivery_time_sec,lidar_data,camera_feed,imu_accel,imu_gyro,idle_time_step,throughput_packages_per_hour,energy_efficiency_m_per_wh
282,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,1.3412265545620308,10,94.0342030033773,0.10670613277281016,"[2.441550174079483, 2.573743890400116]","[1.4313292857310391, 1.400270430562054]",34.398343193137855,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",22.218202850495455,32.11973811271827,False,,0,,"[5.298602539553444, 6.878481537579296, 6.730200888570828, 2.0770894922596463, 4.94257894834182]",frame_282.jpg,"(-0.009388241983219164, 0.05064568705899644, 9.8)","(-0.007495253594231171, 0.0032273361846191853, 0.0)",1.0,36062800.095533796,5.3734397562788665
283,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,0.6035447458046272,10,94.01359945863149,0.10301772372902314,"[0.8771635759773575, 0.9137629373884474]","[0.5146028107174139, 0.6293187950780064]",34.40444777804176,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",24.195307545248593,36.02171891010332,False,,0,,"[3.9065287359509138, 6.347623176650368, 3.2281193770513896, 9.957016840859641, 1.317722449169264]",frame_283.jpg,"(0.07687406883606737, -0.007210923513586584, 9.8)","(-0.005940329080133906, -0.002190935150688797, 0.0)",1.0,36062800.095533796,5.354945854026201
284,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,1.4043974791287017,10,93.99219506115236,0.1070219873956435,"[2.107122136132025, 1.7838458207495849]","[1.3565558534334403, 1.4219778632956421]",34.42347496875685,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",24.062913924994,30.269339179221554,False,,0,,"[0.29613212390558585, 4.337562518861583, 6.182546662165281, 4.496821338274462, 9.533386691211623]",frame_284.jpg,"(-0.08223816959484208, 0.05837527281090346, 9.8)","(-0.00772101396475108, 0.008082515054978848, 0.0)",1.0,36062800.095533796,5.335867440078765
285,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,1.2884368405414621,10,93.97090662431182,0.10644218420270732,"[2.1270535563495887, 1.215292817522909]","[1.3542908042067903, 1.1944367427043643]",34.443017930474554,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",24.729205788842116,35.463764053116336,False,,0,,"[0.7520646654841223, 9.731576559111057, 2.7135063818407144, 4.092046853617522, 0.3050076342121455]",frame_285.jpg,"(0.06406508409379338, -0.0719874260599652, 9.8)","(-0.0009509432520517884, -0.007572311017910449, 0.0)",1.0,36062800.095533796,5.317026750457724
286,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,0.7902274025340483,10,93.9501163969093,0.10395113701267025,"[0.7358857041324417, 1.1979194043830506]","[0.6914986103236358, 0.7042532166842708]",34.47047578528434,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",17.12731677326571,52.531333223465666,False,,0,,"[9.819896075653293, 5.029851045362713, 3.8387261146558815, 6.229526024849177, 2.183972209494386]",frame_286.jpg,"(-0.03971691187073145, -0.07706239283351268, 9.8)","(-0.0008900238555927028, 0.008227458055508655, 0.0)",1.0,36062800.095533796,5.298754961692913
287,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,1.5058934210815893,10,93.92861050348822,0.10752946710540795,"[2.4319491798198145, 2.2813181000711986]","[1.443387285018707, 1.5392042732083102]",34.492014714266524,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",17.25407214890658,53.79053767778748,False,,0,,"[8.06769988011789, 2.8460424854613975, 3.885678860610163, 5.70290333195521, 7.337169162417577]",frame_287.jpg,"(-0.017313173507659735, -0.040683207747983445, 9.8)","(0.008400342359962574, 0.0034103030472691365, 0.0)",1.0,36062800.095533796,5.279985871102355
288,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,1.4224982795661412,10,93.90718800520865,0.10711249139783072,"[2.0060773563533756, 2.691483806857949]","[1.4383547497999616, 1.4157132643979407]",34.501286803585856,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",18.491780984430953,56.0869052196788,False,,0,,"[8.64233607192982, 9.503530287925212, 2.8979662479399657, 7.960994402884934, 3.5682659973209163]",frame_288.jpg,"(0.04391557850156974, 0.028226532786660014, 9.8)","(-0.009261204904243439, 0.00020216967891009165, 0.0)",1.0,36062800.095533796,5.261421292327149
289,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,1.4547139227897181,10,93.88573329128586,0.1072735696139486,"[1.4688201831101333, 1.4818975040661324]","[1.4312233749027274, 1.4044512825573878]",34.50357085681445,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",21.848248492673505,30.35833544014233,False,,0,,"[9.172606230189004, 9.919932686285831, 7.122831812597006, 2.7797730162663346, 1.7460804141721376]",frame_289.jpg,"(-0.08728891609357002, 0.05010876316102231, 9.8)","(0.0094629810659263, 0.0013835053272703603, 0.0)",1.0,36062800.095533796,5.242959178384153
290,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,1.5634000306619875,10,93.8641698912552,0.10781700015330993,"[1.6027709627144675, 2.985775881361737]","[1.5925606156707866, 1.596169782471441]",34.527557062371926,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",16.136651422056946,46.42151221187366,False,,0,,"[9.560901740133081, 8.275341655421519, 1.9787601241050246, 9.313175428436741, 4.7994357544766855]",frame_290.jpg,"(-0.06152236091229571, -0.08292748838083906, 9.8)","(-0.0034938625068896825, -0.007304804219091521, 0.0)",1.0,36062800.095533796,5.224533631375151
291,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,0.702901029730033,10,93.84346699022547,0.10351450514865017,"[0.7033499211933574, 1.3043046019711593]","[0.6459258930917964, 0.6658701988000644]",34.53711581865492,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",18.439918984220427,51.35870211067169,False,,0,,"[3.0163981504118267, 8.760589807911952, 1.292951564356829, 3.30967128317575, 0.1542728199022314]",frame_291.jpg,"(-0.04855253292866671, 0.009418914319393706, 9.8)","(0.004833136220388293, -0.0062807045541586875, 0.0)",1.0,36062800.095533796,5.206964814229994
292,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,0.7637090243784468,10,93.82270328120109,0.10381854512189224,"[0.8357261837462839, 0.7102355085335644]","[0.6856067381650327, 0.708997119499778]",34.55280847275321,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",22.265762648285893,35.226985451718214,False,,0,,"[1.1061831248891152, 6.390617989567974, 6.460268039354546, 2.9732386599852365, 2.5081585161152464]",frame_292.jpg,"(-0.035760228721632245, -0.025822671839999242, 9.8)","(-0.0018831985400156875, 0.003188466502841403, 0.0)",1.0,36062800.095533796,5.189462675798822
293,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,1.3019592553145882,10,93.80140132194578,0.10650979627657294,"[1.885689419578427, 1.5473008213590758]","[1.2614195287922574, 1.328506558400648]",34.569456789543985,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",15.684955768609367,57.39389165106819,False,,0,,"[0.6756019468188867, 3.589947011401722, 3.7624695874376277, 5.939938444593195, 8.19696543849051]",frame_293.jpg,"(-0.020706628633121782, -0.017677109541721858, 9.8)","(0.008531065927359706, 0.0046641924615519175, 0.0)",1.0,36062800.095533796,5.171628689728999
294,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,0.9860650117965761,10,93.78041525693398,0.10493032505898288,"[1.902130319352808, 1.356074116056532]","[0.9881484786110603, 0.9771593630393154]",34.57001273021753,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",20.782684460651122,45.299300929401504,False,,0,,"[3.2827232382295293, 3.4215350456590987, 6.61274286796508, 5.245847245682046, 6.859451919529346]",frame_294.jpg,"(-0.08815689679063042, -0.04330530257292689, 9.8)","(0.0011401151150305863, -0.009458967986917605, 0.0)",1.0,36062800.095533796,5.1541786282887205
295,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,1.4889158886039455,10,93.75892634104537,0.10744457944301972,"[2.7096409616165222, 2.627465655997023]","[1.5174422671210506, 1.4709282482513089]",34.5856175001535,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",20.742414568567405,34.461410583052604,False,,0,,"[5.50695355136098, 5.361445423452629, 5.646288823029756, 3.252605041787384, 4.656849511736424]",frame_295.jpg,"(0.09838903512175462, -0.014740955711880124, 9.8)","(-0.005866534836101198, -0.007516077497902941, 0.0)",1.0,36062800.095533796,5.136432048602193
296,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,0.5374150508915487,10,93.73838892599447,0.10268707525445774,"[0.8377986942490752, 0.6506966691754033]","[0.5780475096775509, 0.509995322477003]",34.60892462428388,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",15.166407491775024,30.442202886814353,False,,0,,"[6.2155974100588764, 3.7584847087127473, 4.4987171578086205, 4.8468042261932185, 1.2450205813367743]",frame_296.jpg,"(0.01688534815572104, -0.09021715810561759, 9.8)","(-0.001393897457657103, 0.004685635565792096, 0.0)",1.0,36062800.095533796,5.119585100489945
297,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,0.8627571103815292,10,93.71752616888409,0.10431378555190765,"[1.1900617422942525, 1.6183302672603948]","[0.8980567954197256, 0.9327800740666826]",34.62919292392753,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",20.30377585160892,43.952884586207276,False,,0,,"[3.2098374159723764, 1.2230922511583187, 0.39832088557454903, 5.409878219820516, 8.918314170623294]",frame_297.jpg,"(0.03093821961646387, -0.0369799596432812, 9.8)","(-0.0027961463526408785, -0.0015128136732028077, 0.0)",1.0,36062800.095533796,5.102584049100213
298,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,1.324349845641216,10,93.69620181903845,0.10662174922820608,"[1.5512201748126682, 1.4320074262049558]","[1.4160709259551363, 1.3169340858677459]",34.65799665652015,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",23.373237302496403,54.26779613109731,False,,0,,"[9.583027853349535, 6.55772392984229, 7.035565119999272, 9.93782870648054, 7.796100090039747]",frame_298.jpg,"(-0.003427682627307596, -0.011659043341378614, 9.8)","(-0.008749975714926106, -0.008259208958324705, 0.0)",1.0,36062800.095533796,5.085323140001249
299,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,0.5515713443895621,10,93.67565024769407,0.10275785672194782,"[1.041822770646224, 0.8006709479605626]","[0.5306288048935861, 0.5152401784492474]",34.670232612059145,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",19.18466788368068,37.30813914370574,False,,0,,"[3.1578225141976835, 0.12471362752629833, 1.0795945478896685, 7.576351376384483, 2.2064809587303102]",frame_299.jpg,"(-0.046589011590133025, 0.03842048721775121, 9.8)","(0.0012329282645197996, -0.007140475216827527, 0.0)",1.0,36062800.095533796,5.068797902559581
300,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,0.8156485181771648,10,93.65483459917589,0.10407824259088583,"[1.1696126706078913, 1.391122419303205]","[0.8625958193045132, 0.914874503693127]",34.679496316941695,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",17.829397155146065,36.9332228782291,False,,0,,"[5.362194203552363, 0.32690011223137083, 3.166114886215502, 6.773952179312952, 7.104440498437507]",frame_300.jpg,"(-0.04769341964658163, -0.030190485700277006, 9.8)","(-0.004348887450595198, 0.0014251022078018774, 0.0)",1.0,36062800.095533796,5.052169444689018
301,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,1.113583131195615,10,93.63372101604469,0.10556791565597808,"[1.856299505041487, 1.3141006736939385]","[1.1953166793634098, 1.2047433692167275]",34.68289044000217,F001,Minor sensor glitch,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",19.861734466796896,58.677347637386326,False,,0,,"[8.384876996048344, 4.575227455838053, 2.9050329367508887, 4.01630100511513, 6.079369534618663]",frame_301.jpg,"(-0.06163784021844781, 0.014878647880837897, 9.8)","(-0.00999585665412355, -0.003354936700070408, 0.0)",1.0,36062800.095533796,5.035414068458703
302,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,1.1174689688077464,10,93.61260354707588,0.10558734484403873,"[1.9378116465040351, 1.267336992271346]","[1.018054772340438, 1.0791515674421854]",34.69451379839699,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",21.748375759562613,45.60535095130918,False,,0,,"[2.700020512003871, 9.229524299411313, 5.664084748733547, 3.151733761182073, 8.551453658756428]",frame_302.jpg,"(0.08233704998254429, -0.07170392401685777, 9.8)","(-0.003972011345670412, 0.00658780622277782, 0.0)",1.0,36062800.095533796,5.018766409100234
303,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,1.5073689044229126,10,93.59109617817145,0.10753684452211457,"[2.190514143331244, 1.5371787072977923]","[1.5287366485602074, 1.426990215905854]",34.70361881616192,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",17.142478406187237,51.789253504882346,False,,0,,"[3.67250984601995, 4.852073813239349, 9.64045857433952, 0.7789820820353022, 1.6160118205884966]",frame_303.jpg,"(-0.03242800934022279, 0.011061159562474637, 9.8)","(0.0015349771909978355, 0.006311101579289739, 0.0)",1.0,36062800.095533796,5.001924143463793
304,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,0.8892000614090775,10,93.57020697811005,0.1044460003070454,"[0.8975365592484567, 1.2861277875795263]","[0.8875822242000214, 0.8529902064870835]",34.71475818995758,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",19.79156876529263,35.327743862741755,False,,0,,"[5.240459940977943, 1.323130620824915, 3.9563206039335217, 0.3805042371839795, 2.435576506664426]",frame_304.jpg,"(-0.054560340261022924, -0.09283327267326875, 9.8)","(-0.0092481494881333, -0.006611115551954497, 0.0)",1.0,36062800.095533796,4.985673823466075
305,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,1.0772164880557233,10,93.549129761622,0.10538608244027861,"[2.1334573523340814, 1.8738299245369634]","[1.1746247352883052, 1.1669035918200272]",34.722285443182024,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",16.0453537995214,59.05091033273608,False,,0,,"[5.14238987656295, 3.848017518186657, 0.8423089164800213, 5.121746228991127, 6.58921697235737]",frame_305.jpg,"(-0.08301404577944292, -0.0050121699526828045, 9.8)","(0.006594338495462872, 1.4410680176496146e-05, 0.0)",1.0,36062800.095533796,4.969383908674293
306,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,0.6815487059374425,10,93.52844821291606,0.10340774352968721,"[0.824369662353818, 1.3571557141620834]","[0.6593106907818689, 0.6992611205709786]",34.75129298982276,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",22.512758750354926,46.88013055050578,False,,0,,"[9.253293998042478, 4.577978523996046, 1.9319943184064092, 6.288694752170235, 6.291219427646578]",frame_306.jpg,"(0.09512622641328405, 0.06071760103835619, 9.8)","(0.005233577617349635, -0.0052814534045509285, 0.0)",1.0,36062800.095533796,4.953502933179225
307,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,1.0592830361058105,10,93.50738892987995,0.10529641518052905,"[1.3565411440209678, 1.4227871291686367]","[1.1079691420337707, 1.0461320073615914]",34.76585296320615,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",22.12320380928197,36.438571947117225,False,,0,,"[3.3297055400625952, 9.195662894107505, 2.8604429524016517, 5.242618012447552, 2.0314724915912974]",frame_307.jpg,"(0.09190484703386018, -0.08637995601977913, 9.8)","(0.003665295911194069, -0.0033754107347547333, 0.0)",1.0,36062800.095533796,4.937435865683055
308,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,1.2663192997325727,10,93.48612261058022,0.10633159649866288,"[1.3175679629947246, 2.3965837846370013]","[1.1684696064461693, 1.329201242151451]",34.77472582161466,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",15.260894848995811,33.01015671936155,False,,0,,"[8.413000485256566, 3.570880905402367, 3.1029860226795747, 9.966530368689199, 2.476167503812156]",frame_308.jpg,"(0.010436034851916312, 0.0963181824959636, 9.8)","(-0.004094423534753096, -0.00507885296256976, 0.0)",1.0,36062800.095533796,4.921316267268121
309,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,1.5220951231367625,10,93.4646005154571,0.10761047561568382,"[1.591658053134727, 3.1025404032862167]","[1.5331349716486316, 1.5554194675764292]",34.77820492696096,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",21.340789601104433,46.133883925674894,False,,0,,"[9.535244596740013, 9.351464146733482, 9.050266443348473, 9.667787865070224, 4.831159668410498]",frame_309.jpg,"(0.08843090804229806, 0.059458143047470546, 9.8)","(0.006063662218645903, 0.0004072548568199632, 0.0)",1.0,36062800.095533796,4.905109601235587
310,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,0.8208834134133949,10,93.44377963204369,0.10410441706706698,"[1.05766044486244, 1.2869104882205993]","[0.8409164841830808, 0.8077652490174223]",34.79036778340889,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",21.426720710861566,56.45041979847484,False,,0,,"[9.826682092050952, 7.371392866430972, 8.518587626113357, 2.623831847760113, 0.757837689660873]",frame_310.jpg,"(0.05491962666003414, -0.028580841258968648, 9.8)","(0.008275199146227501, -0.006242592653570356, 0.0)",1.0,36062800.095533796,4.889532224423102
311,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,0.5159303089340264,10,93.42326370173475,0.10257965154467014,"[0.609949626158791, 0.9025568862246094]","[0.5989664861167243, 0.5438752886737294]",34.80143438680891,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",15.831569606073748,48.54758685420893,False,,0,,"[1.6152476518416337, 6.11845360998548, 4.720083688223241, 4.753444753626005, 5.7992910786347895]",frame_311.jpg,"(0.03386559667637304, -0.014544768348225864, 9.8)","(0.00913159998956961, 0.0062458842278709185, 0.0)",1.0,36062800.095533796,4.874279476280226
312,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,0.5921365862654399,10,93.4026715651485,0.1029606829313272,"[0.8396863345990745, 0.9229055174268213]","[0.6436101123965327, 0.5296165351099414]",34.8200981639701,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",20.035292883703605,37.34770397070968,False,,0,,"[5.548902189838069, 1.2312545925836615, 0.818745347781018, 3.2166555211443826, 7.855298949328714]",frame_312.jpg,"(-0.0042833434171623275, 0.07733474010567562, 9.8)","(-0.0015068714255921378, -0.008144696609886148, 0.0)",1.0,36062800.095533796,4.859065465074576
313,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,0.7390032484501861,10,93.38193256190004,0.10369501624225093,"[1.2827008233579047, 1.5837841262655856]","[0.6429930599373104, 0.8228432229528897]",34.84921780682111,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",19.297764935639357,52.00451715544641,False,,0,,"[5.704223500628224, 9.242336572583959, 2.23152903220981, 2.5427611947232833, 2.6956042455289895]",frame_313.jpg,"(0.03031940095709229, -0.09000466687763241, 9.8)","(-0.002540499341460745, -0.0025043422722388796, 0.0)",1.0,36062800.095533796,4.8438386370908555
314,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,1.133610438308566,10,93.36079895146173,0.10566805219154284,"[1.2797643795913178, 1.4517640711717557]","[1.0993837417828214, 1.198287238435146]",34.859726018487876,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",22.615633390532665,40.352936886533854,False,,0,,"[4.003764446641336, 0.7274348122735041, 2.2127507195819343, 1.8558071825842648, 7.405190721028405]",frame_314.jpg,"(-0.077172151074133, -0.01624839551195456, 9.8)","(0.00012790126618759945, 0.009834696147766263, 0.0)",1.0,36062800.095533796,4.828419944685866
315,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,0.5510751602134206,10,93.34024787630152,0.10275537580106711,"[1.023589109603201, 1.0934318136872674]","[0.5373733787402394, 0.5659434255659433]",34.88773914535581,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",21.31222030016816,37.06726976006809,False,,0,,"[5.31092123099762, 1.3329588119981794, 7.273484031946965, 6.926868744429655, 2.6464970563800527]",frame_315.jpg,"(0.08245451857493258, 0.055511690679558356, 9.8)","(0.006717193933973372, 0.0045657253918063075, 0.0)",1.0,36062800.095533796,4.813520107673133
